vendor_id,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
VTS,CRD,11.5,1,0.5,2.5,0,15.5
VTS,CRD,23,0,0.5,4.6,0,28.1
VTS,CRD,12.5,0,0.5,2.5,0,15.5
VTS,CSH,7,0,0.5,0,0,7.5
VTS,CSH,7.5,0.5,0.5,0,0,8.5
VTS,CRD,8,0,0.5,2,0,10.5
VTS,CRD,5,0.5,0.5,1.1,0,7.1
VTS,CRD,10,0,0.5,3,0,13.5
VTS,CSH,5.5,0,0.5,0,0,6
VTS,CSH,12,0,0.5,0,0,12.5
VTS,CSH,16.5,0,0.5,0,0,17
VTS,CRD,13,0,0.5,1,0,14.5
VTS,CRD,10,1,0.5,2.2,0,13.7
VTS,CRD,7,0.5,0.5,0.5,0,8.5
VTS,CSH,11,0,0.5,0,0,11.5
VTS,CSH,6,0.5,0.5,0,0,7
VTS,CRD,7.5,0,0.5,1.5,0,9.5
VTS,CRD,11,0.5,0.5,2.3,0,14.3
VTS,CRD,7,0.5,0.5,1.88,0,9.88
VTS,CSH,13.5,0.5,0.5,0,0,14.5
VTS,CRD,8,0.5,0.5,1.7,0,10.7
VTS,CRD,12,0.5,0.5,2,0,15
VTS,CSH,20.5,0.5,0.5,0,0,21.5
VTS,CRD,9,0.5,0.5,1,0,11
VTS,CSH,16,0.5,0.5,0,0,17
VTS,CRD,32,0.5,0.5,9.46,5.33,47.79
VTS,CRD,9.5,0.5,0.5,2.5,0,13
VTS,CRD,17.5,0.5,0.5,3.6,0,22.1
VTS,CRD,4.5,0.5,0.5,1.25,0,6.75
VTS,CSH,4.5,0.5,0.5,0,0,5.5
VTS,CSH,22.5,0.5,0.5,0,0,23.5
VTS,CRD,4.5,0,0.5,1.12,0,6.12
VTS,CSH,6,0,0.5,0,0,6.5
VTS,CRD,7,0.5,0.5,1.5,0,9.5
VTS,CRD,33,0.5,0.5,6.7,0,40.7
VTS,CRD,9.5,0.5,0.5,2,0,12.5
VTS,CRD,4.5,1,0.5,1.65,0,7.65
VTS,CRD,8,0.5,0.5,1,0,10
VTS,CRD,46,0,0.5,10.27,5.33,62.1
VTS,CRD,6,0.5,0.5,1.62,0,8.62
VTS,CRD,9.5,0,0.5,1.9,0,11.9
VTS,CRD,5.5,0.5,0.5,1.2,0,7.7
VTS,CSH,6,1,0.5,0,0,7.5
VTS,CRD,21.5,0,0.5,2.15,0,24.15
VTS,CRD,8.5,0.5,0.5,1,0,10.5
VTS,CSH,4.5,0.5,0.5,0,0,5.5
VTS,CRD,11.5,0.5,0.5,2.4,0,14.9
VTS,CRD,12,0.5,0.5,2.5,0,15.5
VTS,CRD,18,0.5,0.5,4.62,0,23.62
VTS,CRD,9,0.5,0.5,1.9,0,11.9
VTS,CRD,17,0,0.5,3.4,0,20.9
VTS,CRD,17,0.5,0.5,3.5,0,21.5
VTS,CRD,16.5,0.5,0.5,3.4,0,20.9
VTS,CRD,25.5,1,0.5,6.37,5.33,38.7
VTS,CRD,50,1,0.5,10.2,0,61.7
VTS,CSH,10,1,0.5,0,0,11.5
VTS,CRD,7,0.5,0.5,1.5,0,9.5
VTS,CRD,30,1,0.5,7,6,44.5
VTS,CRD,24,0.5,0.5,1.5,0,26.5
VTS,CSH,4,0,0.5,0,0,4.5
VTS,CRD,6.5,0.5,0.5,1.4,0,8.9
VTS,CRD,9.5,0.5,0.5,2.5,0,13
VTS,CSH,24,0.5,0.5,0,0,25
VTS,CRD,43,0.5,0.5,8.7,0,52.7
VTS,CRD,14.5,0.5,0.5,1.5,0,17
VTS,CSH,4.5,0.5,0.5,0,0,5.5
VTS,CSH,20.5,0.5,0.5,0,0,21.5
VTS,CRD,12,0.5,0.5,2.5,0,15.5
VTS,CSH,16,0.5,0.5,0,0,17
VTS,CSH,17.5,0.5,0.5,0,0,18.5
VTS,CSH,8.5,1,0.5,0,0,10
VTS,CRD,13,1,0.5,2.8,0,17.3
VTS,CRD,6,0,0.5,1.5,0,8
VTS,CRD,52,0,0.5,11.47,5.33,69.3
VTS,CSH,7.5,0.5,0.5,0,0,8.5
VTS,CRD,13,0,0.5,3.9,0,17.4
VTS,CSH,7.5,0,0.5,0,0,8
VTS,CRD,6,0,0.5,1,0,7.5
VTS,CSH,8,0.5,0.5,0,0,9
VTS,CSH,23,0.5,0.5,0,0,24
VTS,CSH,6,1,0.5,0,0,7.5
VTS,CRD,13,0,0.5,2.6,0,16.1
VTS,CSH,14.5,1,0.5,0,0,16
VTS,CRD,35.5,0,0.5,8.17,5.33,49.5
VTS,CSH,6,0,0.5,0,0,6.5
VTS,CSH,9.5,0,0.5,0,0,10
VTS,CRD,31,0,0.5,3.5,0,35
VTS,CRD,6.5,1,0.5,1,0,9
VTS,CRD,14.5,0.5,0.5,3,0,18.5
VTS,CSH,16.5,1,0.5,0,0,18
VTS,CRD,16,0,0.5,2.5,0,19
VTS,CSH,14,0.5,0.5,0,0,15
VTS,CRD,6,0,0.5,1,0,7.5
VTS,CRD,4.5,0.5,0.5,1,0,6.5
VTS,CRD,6.5,1,0.5,1.5,0,9.5
VTS,CRD,10.5,0.5,0.5,1,0,12.5
VTS,CRD,11,0,0.5,2.2,0,13.7
VTS,CRD,7,0,0.5,1.4,0,8.9
VTS,CSH,4.5,0,0.5,0,0,5
VTS,CSH,52,0,0.5,0,5.33,57.83
VTS,CRD,26.5,0,0.5,5.3,0,32.3
VTS,CSH,9.5,0,0.5,0,0,10
VTS,CSH,5.5,0.5,0.5,0,0,6.5
VTS,CRD,9,0,0.5,1,0,10.5
VTS,CSH,7.5,0,0.5,0,0,8
VTS,CRD,14.5,0.5,0.5,3,0,18.5
VTS,CSH,12,0,0.5,0,0,12.5
VTS,CSH,3.5,0,0.5,0,0,4
VTS,CRD,6.5,0.5,0.5,1.75,0,9.25
VTS,CRD,44.83,0,0,8.97,0,53.8
VTS,CSH,18.5,0,0.5,0,0,19
VTS,CRD,9.5,0.5,0.5,1,0,11.5
VTS,CRD,52,0,0.5,11.47,5.33,69.3
VTS,CSH,14.5,0,0.5,0,0,15
VTS,CRD,20,0,0.5,4,0,24.5
VTS,CRD,7.5,0,0.5,2.25,0,10.25
VTS,CSH,6,0.5,0.5,0,0,7
VTS,CRD,14,0,0.5,2,0,16.5
VTS,CSH,16,0,0.5,0,0,16.5
VTS,CRD,13.5,0,0.5,1,0,15
VTS,CSH,12.5,0,0.5,0,0,13
VTS,CSH,4.5,0,0.5,0,0,5
VTS,CRD,40.5,0,0.5,11.46,5.33,57.79
VTS,CSH,52,0,0.5,0,0,52.5
VTS,CRD,9,0,0.5,0,0,9.5
VTS,CRD,8.5,0.5,0.5,1.8,0,11.3
VTS,CRD,6,0.5,0.5,1,0,8
VTS,CRD,13.5,0.5,0.5,2.8,0,17.3
VTS,CRD,49.5,0.5,0.5,10,0,60.5
VTS,CSH,10.5,0,0.5,0,0,11
VTS,CSH,10,0,0.5,0,0,10.5
VTS,CSH,14,0.5,0.5,0,0,15
VTS,CSH,7,0.5,0.5,0,0,8
VTS,CRD,20.5,1,0.5,2.5,0,24.5
VTS,CRD,8.5,0,0.5,0.31,0,9.31
VTS,CSH,34.5,1,0.5,0,5.33,41.33
VTS,CRD,7.5,0,0.5,1,0,9
VTS,CSH,11,0.5,0.5,0,0,12
VTS,CRD,18.5,1,0.5,4.88,0,24.88
VTS,CSH,11.5,0,0.5,0,0,12
VTS,CSH,23,0.5,0.5,0,0,24
VTS,CRD,13,1,0.5,2.8,0,17.3
VTS,CRD,8,1,0.5,2,0,11.5
VTS,CRD,9,1,0.5,2,0,12.5
VTS,CSH,5.5,0.5,0.5,0,0,6.5
VTS,CRD,9,0.5,0.5,1.9,0,11.9
VTS,CRD,5,1,0.5,1.5,0,8
VTS,CRD,4.5,0,0.5,1.35,0,6.35
VTS,CSH,6.5,0,0.5,0,0,7
VTS,CSH,23.5,1,0.5,0,0,25
VTS,CRD,11.5,0.5,0.5,1.5,0,14
VTS,CRD,6,0.5,0.5,1.3,0,8.3
VTS,CSH,15,1,0.5,0,0,16.5
VTS,CRD,6.5,0,0.5,1.3,0,8.3
VTS,CSH,21,1,0.5,0,0,22.5
VTS,CRD,8.5,1,0.5,1.9,0,11.9
VTS,CSH,6.5,0.5,0.5,0,0,7.5
VTS,CRD,7.5,0,0.5,1.5,0,9.5
VTS,CSH,5,0,0.5,0,0,5.5
VTS,CRD,22,1,0.5,0,0,23.5
VTS,CRD,8.5,0.5,0.5,1.8,0,11.3
VTS,CSH,9.5,1,0.5,0,0,11
VTS,CRD,13.5,0.5,0.5,2.8,0,17.3
VTS,CSH,10.5,0.5,0.5,0,0,11.5
VTS,CSH,9,0.5,0.5,0,0,10
VTS,CRD,8.5,1,0.5,1,0,11
VTS,CRD,8.5,1,0.5,1.9,0,11.9
VTS,CSH,19.5,0.5,0.5,0,0,20.5
VTS,CSH,10.5,0.5,0.5,0,0,11.5
VTS,CRD,16.5,1,0.5,3.5,0,21.5
VTS,CRD,20,0,0.5,2.5,0,23
VTS,CRD,12.5,0.5,0.5,1,0,14.5
VTS,CRD,9.5,0,0.5,1.9,0,11.9
VTS,CSH,17.5,0,0.5,0,0,18
VTS,CRD,10,0.5,0.5,2.62,0,13.62
VTS,CRD,13,0.5,0.5,4.05,0,18.05
VTS,CRD,8,0.5,0.5,2.7,0,11.7
VTS,CSH,11.5,0.5,0.5,0,0,12.5
VTS,CRD,23.5,0.5,0.5,4.8,0,29.3
VTS,CRD,9.5,0.5,0.5,2,0,12.5
VTS,CSH,6.5,1,0.5,0,0,8
VTS,CRD,8,0,0.5,0,0,8.5
VTS,CRD,44,0.5,0.5,0,0,45
VTS,CRD,6.5,0.5,0.5,2.1,0,9.6
VTS,CSH,13,0.5,0.5,0,0,14
VTS,CRD,5,0.5,0.5,1.1,0,7.1
VTS,CRD,85,0,0,0,13,98
VTS,CSH,9,0.5,0.5,0,0,10
VTS,CRD,11.5,0,0.5,2.3,0,14.3
VTS,CRD,13,0.5,0.5,1,0,15
VTS,CRD,13.5,0.5,0.5,4.2,0,18.7
VTS,CSH,9,0.5,0.5,0,0,10
VTS,CRD,23,0.5,0.5,4.7,0,28.7
VTS,CSH,4,0,0.5,0,0,4.5
VTS,CSH,12.5,0,0.5,0,0,13
VTS,CRD,12.5,0.5,0.5,3.9,0,17.4
VTS,CRD,13.5,0.5,0.5,2.8,0,17.3
VTS,CRD,4,0.5,0.5,0,0,5
VTS,CRD,10,0.5,0.5,2,0,13
VTS,CRD,8.5,0.5,0.5,2.25,0,11.75
VTS,CRD,16.5,0.5,0.5,2,0,19.5
VTS,CRD,5,0.5,0.5,1.38,0,7.38
VTS,CSH,7,0.5,0.5,0,0,8
VTS,CRD,5,0.5,0.5,1.1,0,7.1
VTS,CRD,4,0.5,0.5,3,0,8
VTS,CRD,5.5,0.5,0.5,1,0,7.5
VTS,CRD,7.5,0.5,0.5,1.5,0,10
VTS,CRD,6,0.5,0.5,1.3,0,8.3
VTS,CSH,9,0,0.5,0,0,9.5
VTS,CRD,14,0.5,0.5,2.9,0,17.9
VTS,CSH,4,0,0.5,0,0,4.5
VTS,CRD,22,0,0.5,4.4,0,26.9
VTS,CRD,7.5,0.5,0.5,2,0,10.5
VTS,CRD,9.5,0,0.5,2,0,12
VTS,CSH,10,0.5,0.5,0,0,11
VTS,CRD,30,0.5,0.5,0,5.33,36.33
VTS,CRD,11.5,0.5,0.5,2.4,0,14.9
VTS,CSH,9,0,0.5,0,0,9.5
VTS,CRD,6,0,0.5,1.5,0,8
VTS,CSH,9,0.5,0.5,0,0,10
VTS,CSH,5.5,0.5,0.5,0,0,6.5
VTS,CRD,5.5,0,0.5,1.65,0,7.65
VTS,CSH,10.5,0.5,0.5,0,0,11.5
VTS,CRD,16,0.5,0.5,4.12,0,21.12
VTS,CRD,5.5,0,0.5,1.1,0,7.1
VTS,CSH,36,0,0.5,0,0,36.5
VTS,CSH,26.5,0,0.5,0,0,27
VTS,CSH,52,0,0.5,0,5.33,57.83
VTS,CRD,5,0,0.5,1,0,6.5
VTS,CRD,17.5,0.5,0.5,4.5,0,23
VTS,CRD,14,0,0.5,1.25,0,15.75
VTS,CSH,5.5,0,0.5,0,0,6
VTS,CRD,15.5,0,0.5,3.1,0,19.1
VTS,CSH,6,0,0.5,0,0,6.5
VTS,UNK,23.5,0,0.5,4.7,5.33,35.02
VTS,CSH,6.5,0,0.5,0,0,7
VTS,CRD,8,0,0.5,1.6,0,10.1
VTS,CSH,27.5,0,0.5,0,5.33,33.33
VTS,CRD,9,0,0.5,1,0,10.5
VTS,CSH,4,0,0.5,0,0,4.5
VTS,CRD,22.5,0.5,0.5,0,5.33,28.83
VTS,CRD,35.5,0,0.5,4,0,40
VTS,CRD,8.5,0,0.5,1.7,0,10.7
VTS,CRD,10,0,0.5,2,0,12.5
VTS,CRD,8,0,0.5,1.6,0,10.1
VTS,CRD,12.5,0,0.5,3.12,0,16.12
VTS,CRD,20.5,0,0.5,5.12,0,26.12
VTS,CRD,13.5,0,0.5,2.7,0,16.7
VTS,CRD,33.5,0,0.5,6.7,0,40.7
VTS,CSH,11.5,0,0.5,0,0,12
VTS,CSH,8,0,0.5,0,0,8.5
VTS,CRD,26,0,0.5,6.5,0,33
VTS,CSH,15,0,0.5,0,0,15.5
VTS,CRD,6,0,0.5,1,0,7.5
VTS,CRD,7,0,0.5,1,0,8.5
VTS,CSH,7,0,0.5,0,0,7.5
VTS,CSH,8,0,0.5,0,0,8.5
VTS,CRD,20,0,0.5,4,0,24.5
VTS,CRD,14.5,0,0.5,2.9,0,17.9
VTS,CRD,8,0,0.5,1,0,9.5
VTS,CRD,9,0,0.5,1.8,0,11.3
VTS,CSH,8.5,0,0.5,0,0,9
VTS,CSH,4,0,0.5,0,0,4.5
VTS,CRD,12.5,0,0.5,1,0,14
VTS,CSH,9,0,0.5,0,0,9.5
VTS,CSH,5,0,0.5,0,0,5.5
VTS,CSH,8.5,0,0.5,0,0,9
VTS,CRD,16.5,0,0.5,3.3,0,20.3
VTS,UNK,16.5,0,0.5,3.3,0,20.3
VTS,CSH,10,0,0.5,0,0,10.5
VTS,CSH,12.5,0,0.5,0,0,13
VTS,CRD,14.5,0,0.5,3.62,0,18.62
VTS,CRD,6,0,0.5,1.2,0,7.7
VTS,CSH,12,0,0.5,0,0,12.5
VTS,CSH,20,0,0.5,0,0,20.5
VTS,CSH,2.5,0,0.5,0,0,3
VTS,CRD,4.5,0,0.5,0.9,0,5.9
VTS,CRD,6,0,0.5,1,0,7.5
VTS,CRD,32.5,0,0.5,9.46,5.33,47.79
VTS,CRD,14.5,0,0.5,2,0,17
VTS,CRD,9.5,0,0.5,2,0,12
VTS,CRD,9,0,0.5,1.5,0,11
VTS,CSH,5.5,0,0.5,0,0,6
VTS,CRD,12.5,0,0.5,2.5,0,15.5
VTS,CRD,14.5,0,0.5,2.9,0,17.9
VTS,CSH,8.5,0,0.5,0,0,9
VTS,CRD,7,0,0.5,1,0,8.5
VTS,CRD,9.5,0,0.5,1,0,11
VTS,CSH,7.5,0,0.5,0,0,8
VTS,CRD,16.5,0,0.5,3.3,0,20.3
VTS,CSH,6,0,0.5,0,0,6.5
VTS,CRD,5.5,0,0.5,1.1,0,7.1
VTS,CSH,8,0,0.5,0,0,8.5
VTS,CRD,15,0,0.5,2.5,0,18
VTS,CRD,11.5,0.5,0.5,2.4,0,14.9
VTS,CRD,12.5,0,0.5,2.5,0,15.5
VTS,CSH,9,0,0.5,0,0,9.5
VTS,CSH,2.5,0,0.5,0,0,3
VTS,CSH,5,0,0.5,0,0,5.5
VTS,CSH,14,0,0.5,0,0,14.5
VTS,CRD,8,0.5,0.5,1.7,0,10.7
VTS,CRD,11,0,0.5,1,0,12.5
VTS,CSH,4.5,0.5,0.5,0,0,5.5
VTS,CRD,7,0,0.5,1.5,0,9
VTS,CRD,7.5,0,0.5,1,0,9
VTS,CRD,9.5,0.5,0.5,2,0,12.5
VTS,CRD,11.5,0,0.5,2.3,0,14.3
VTS,CRD,20.5,0,0.5,2,0,23
VTS,CRD,6,0,0.5,1,0,7.5
VTS,CSH,5.5,0,0.5,0,0,6
VTS,CRD,6.5,0,0.5,1.3,0,8.3
VTS,CRD,10,0,0.5,2,0,12.5
VTS,CRD,14,0.5,0.5,1,0,16
VTS,CSH,19.5,0,0.5,0,0,20
VTS,CRD,5,0,0.5,1,0,6.5
VTS,CRD,8.5,0,0.5,2.55,0,11.55
VTS,CSH,8.5,1,0.5,0,0,10
VTS,CRD,12,0,0.5,2.4,0,14.9
VTS,CRD,26.5,0,0.5,7.96,5.33,40.29
VTS,CRD,6.5,0.5,0.5,1,0,8.5
VTS,CRD,18,0.5,0.5,2,0,21
VTS,CSH,15.5,0.5,0.5,0,0,16.5
VTS,CRD,10.5,0.5,0.5,2.2,0,13.7
VTS,CSH,7.5,1,0.5,0,0,9
VTS,CRD,10.5,0.5,0.5,1,0,12.5
VTS,CRD,28.5,0.5,0.5,2,0,31.5
VTS,CRD,25.5,0,0.5,6.17,5.33,37.5
VTS,CRD,6.5,0.5,0.5,2.1,0,9.6
VTS,CRD,5,0.5,0.5,1.1,0,7.1
VTS,CRD,9,0.5,0.5,2.85,0,12.85
VTS,CSH,5.5,0.5,0.5,0,0,6.5
VTS,CSH,11,0.5,0.5,0,0,12
VTS,CSH,11,0,0.5,0,0,11.5
VTS,CRD,4,0.5,0.5,0.9,0,5.9
VTS,CRD,14,0.5,0.5,1.5,0,16.5
VTS,CRD,15.5,0.5,0.5,3.2,0,19.7
VTS,CRD,12,0,0.5,3.6,0,16.1
VTS,CSH,16,0.5,0.5,0,0,17
VTS,CRD,6,0.5,0.5,1,0,8
VTS,CRD,5,0,0.5,0,0,5.5
VTS,CRD,9.5,0.5,0.5,1.75,0,12.25
VTS,CSH,16,0.5,0.5,0,0,17
VTS,CRD,6.5,0,0.5,1.62,0,8.62
VTS,CRD,32.5,0.5,0.5,9.9,0,43.4
VTS,CSH,8,0.5,0.5,0,0,9
VTS,CRD,18.5,0,0.5,3,0,22
VTS,CRD,14,0,0.5,3.5,0,18
VTS,CRD,8.5,0,0.5,1.7,0,10.7
VTS,CRD,19,0,0.5,4.75,0,24.25
VTS,CRD,7.5,0.5,0.5,2,0,10.5
VTS,CRD,8,0.5,0.5,1,0,10
VTS,CSH,8,0.5,0.5,0,0,9
VTS,CSH,4.5,0,0.5,0,0,5
VTS,CSH,18,0,0.5,0,0,18.5
VTS,CRD,19,0.5,0.5,3.9,0,23.9
VTS,CRD,8,1,0.5,2.7,0,12.2
VTS,CSH,5.5,0,0.5,0,0,6
VTS,CRD,8.5,0.5,0.5,2.25,0,11.75
VTS,CRD,52,0,0.5,10.4,0,62.9
VTS,CSH,6,0,0.5,0,0,6.5
VTS,CSH,15,0.5,0.5,0,0,16
VTS,CSH,7.5,0,0.5,0,0,8
VTS,CRD,10.5,0.5,0.5,2.2,0,13.7
VTS,CRD,12.5,0.5,0.5,2.6,0,16.1
VTS,CRD,25,0.5,0.5,1,5.33,32.33
VTS,CRD,5,1,0.5,1.8,0,8.3
VTS,CRD,9.5,0.5,0.5,0,0,10.5
VTS,CRD,8,0,0.5,0.5,0,9
VTS,CRD,11,0,0.5,2.2,0,13.7
VTS,CRD,8,0,0.5,2,0,10.5
VTS,CRD,14.5,0,0.5,2.9,0,17.9
VTS,CRD,5,0.5,0.5,1.65,0,7.65
VTS,CRD,24.5,1,0.5,5.1,0,31.1
VTS,CRD,71,0.5,0,16.35,10.25,98.1
VTS,CRD,31,0,0.5,5,5.33,41.83
VTS,CSH,17,0.5,0.5,0,0,18
VTS,CRD,7,0,0.5,1.4,0,8.9
VTS,CRD,17,0,0.5,2,0,19.5
VTS,CRD,8,0,0.5,1.6,0,10.1
VTS,CRD,12,1,0.5,0,0,13.5
VTS,CRD,19.5,0,0.5,5.85,0,25.85
VTS,CSH,6,0,0.5,0,0,6.5
VTS,CRD,7.5,0,0.5,1.5,0,9.5
VTS,CRD,23.5,0,0.5,4.7,0,28.7
VTS,CSH,8.5,0.5,0.5,0,0,9.5
VTS,CRD,29,0,0.5,6.87,5.33,41.7
VTS,CSH,13,0,0.5,0,0,13.5
VTS,CSH,13,0,0.5,0,0,13.5
VTS,CRD,11.5,0,0.5,2,0,14
VTS,CSH,4,1,0.5,0,0,5.5
VTS,CSH,10,0,0.5,0,0,10.5
VTS,CRD,6.5,0.5,0.5,1.4,0,8.9
VTS,CSH,12,0.5,0.5,0,0,13
VTS,CRD,17,0.5,0.5,3,0,21
VTS,CSH,5.5,0.5,0.5,0,0,6.5
VTS,CRD,8,0,0.5,1.6,0,10.1
VTS,CSH,33.5,0,0.5,0,5.33,39.33
VTS,CRD,6.5,0,0.5,1.3,0,8.3
VTS,CRD,8.5,0.5,0.5,1.8,0,11.3
VTS,CRD,10,0,0.5,2,0,12.5
VTS,CRD,23,0,0.5,4.6,0,28.1
VTS,CRD,16.5,0,0.5,3,0,20
VTS,CSH,10,0,0.5,0,0,10.5
VTS,CRD,9,0.5,0.5,1.5,0,11.5
VTS,CRD,16,0.5,0.5,3.3,0,20.3
VTS,CSH,12.5,0,0.5,0,0,13
VTS,CRD,14.5,0.5,0.5,3,0,18.5
VTS,CRD,4,0.5,0.5,1,0,6
VTS,CRD,36.5,0,0.5,8.37,5.33,50.7
VTS,CRD,7.5,0,0.5,1.5,0,9.5
VTS,CSH,4,0.5,0.5,0,0,5
VTS,CSH,4.5,0,0.5,0,0,5
VTS,CSH,15.5,0.5,0.5,0,0,16.5
VTS,CSH,5.5,0,0.5,0,0,6
VTS,CRD,12.5,0.5,0.5,2.6,0,16.1
VTS,CSH,4.5,0.5,0.5,0,0,5.5
VTS,CRD,28.5,0,0.5,7.12,0,36.12
VTS,CRD,17,0.5,0.5,3.5,0,21.5
VTS,CRD,4.5,0,0.5,1,0,6
VTS,CSH,7,0,0.5,0,0,7.5
VTS,CRD,6.5,0.5,0.5,1.4,0,8.9
VTS,CRD,7,0,0.5,1.5,0,9
VTS,CRD,11,0,0.5,2.2,0,13.7
VTS,CRD,5.5,0,0.5,1,0,7
VTS,CRD,20,0.5,0.5,6.15,0,27.15
VTS,CRD,12.5,0,0.5,2.5,0,15.5
VTS,CRD,15.5,1,0.5,2,0,19
VTS,CRD,8,0,0.5,1,0,9.5
VTS,CRD,13.5,0.5,0.5,2.8,0,17.3
VTS,CSH,6,0,0.5,0,0,6.5
VTS,CRD,23.5,0,0.5,4.7,0,28.7
VTS,CRD,6,0,0.5,1.5,0,8
VTS,CRD,41.5,1,0.5,6,5.33,54.33
VTS,CSH,5.5,1,0.5,0,0,7
VTS,CRD,8.5,0,0.5,1.7,0,10.7
VTS,CSH,7,0,0.5,0,0,7.5
VTS,CRD,15,0,0.5,3,0,18.5
VTS,CRD,5.5,0,0.5,1.1,0,7.1
VTS,CRD,8,0,0.5,1.6,0,10.1
VTS,CRD,28.5,0,0.5,10.15,5.33,44.48
VTS,CRD,19,0,0.5,2,0,21.5
VTS,CRD,18.5,0,0.5,3.7,0,22.7
VTS,CRD,8.5,0,0.5,2.55,0,11.55
VTS,CRD,5,0.5,0.5,1.1,0,7.1
VTS,CSH,5,0,0.5,0,0,5.5
VTS,CRD,17.5,0,0.5,3.5,0,21.5
VTS,CSH,16.5,0,0.5,0,0,17
VTS,CSH,6.5,0,0.5,0,0,7
VTS,CRD,10,0.5,0.5,2.1,0,13.1
VTS,CSH,5,1,0.5,0,0,6.5
VTS,CRD,12.5,0,0.5,2.5,0,15.5
VTS,CRD,13.5,1,0.5,1.5,0,16.5
VTS,CSH,17,0.5,0.5,0,0,18
VTS,CSH,10,0,0.5,0,0,10.5
VTS,CSH,12,0,0.5,0,0,12.5
VTS,CRD,29,0.5,0.5,5.9,0,35.9
VTS,CRD,32,0,0.5,6.4,0,38.9
VTS,CRD,12.5,0.5,0.5,2.6,0,16.1
VTS,CSH,55.5,0,0.5,0,5.33,61.33
VTS,CRD,6,0,0.5,1.2,0,7.7
VTS,CRD,24.5,0,0.5,3,5.33,33.33
VTS,CRD,9.5,1,0.5,2.62,0,13.62
VTS,CSH,11,0,0.5,0,0,11.5
VTS,CSH,12.5,0,0.5,0,0,13
VTS,CRD,14,0,0.5,1.5,0,16
VTS,CRD,5.5,0,0.5,1.1,0,7.1
VTS,CRD,6.5,1,0.5,1.5,0,9.5
VTS,CRD,9.5,0.5,0.5,2,0,12.5
VTS,CRD,14,0,0.5,2.8,0,17.3
VTS,CRD,8.5,0.5,0.5,1.8,0,11.3
VTS,CRD,7.5,0,0.5,1.5,0,9.5
VTS,CSH,6.5,0,0.5,0,0,7
VTS,CSH,22,0.5,0.5,0,0,23
VTS,CRD,8,0,0.5,1.6,0,10.1
VTS,CSH,7.5,0,0.5,0,0,8
VTS,CSH,13.5,0,0.5,0,0,14
VTS,CSH,19.5,0,0.5,0,0,20
VTS,CSH,6,0,0.5,0,0,6.5
VTS,CRD,6,0,0.5,1.2,0,7.7
VTS,CRD,19.5,0,0.5,3.9,0,23.9
VTS,CSH,7,0,0.5,0,0,7.5
VTS,CSH,6,1,0.5,0,0,7.5
VTS,CRD,28,0,0.5,8.33,5.33,42.16
VTS,CSH,7.5,0,0.5,0,0,8
VTS,CSH,6,0,0.5,0,0,6.5
VTS,CRD,6.5,0,0.5,1,0,8
VTS,CSH,6.5,0,0.5,0,0,7
VTS,CSH,4.5,0.5,0.5,0,0,5.5
VTS,CRD,9,0,0.5,1,0,10.5
VTS,CSH,8,0,0.5,0,0,8.5
VTS,CRD,14.5,0.5,0.5,2,0,17.5
VTS,CRD,32,0,0.5,7.47,5.33,45.3
VTS,CRD,24,0,0.5,6,0,30.5
VTS,CRD,11.5,1,0.5,1.2,0,14.2
VTS,CSH,18.5,0,0.5,0,0,19
VTS,CRD,7.5,0,0.5,1.88,0,9.88
VTS,CSH,5.5,0,0.5,0,0,6
VTS,CSH,5,0,0.5,0,0,5.5
VTS,CRD,19,0,0.5,3.8,0,23.3
VTS,CSH,11,0,0.5,0,0,11.5
VTS,CSH,7,0,0.5,0,0,7.5
VTS,CSH,10.5,0,0.5,0,0,11
VTS,CSH,21.5,0,0.5,0,0,22
VTS,CRD,13.5,1,0.5,3,0,18
VTS,CRD,7.5,0,0.5,1.5,0,9.5
VTS,CSH,8,0,0.5,0,0,8.5
VTS,CRD,8,0,0.5,1.7,0,10.2
VTS,CSH,5,0,0.5,0,0,5.5
VTS,CSH,7.5,0,0.5,0,0,8
VTS,CSH,11.5,0.5,0.5,0,0,12.5
VTS,CRD,9,1,0.5,1.5,0,12
VTS,CRD,8.5,1,0.5,1.9,0,11.9
VTS,CRD,5.5,1,0.5,1,0,8
VTS,CSH,7,0,0.5,0,0,7.5
VTS,CRD,5.5,1,0.5,1.95,0,8.95
VTS,CRD,5.5,1,0.5,1.3,0,8.3
VTS,CRD,10,0,0.5,2,0,12.5
VTS,CSH,9,1,0.5,0,0,10.5
VTS,CSH,15.5,1,0.5,0,0,17
VTS,CRD,6.5,0,0.5,1.3,0,8.3
VTS,CSH,5,0,0.5,0,0,5.5
VTS,CRD,8,1,0.5,1.25,0,10.75
VTS,CSH,33.5,0,0.5,0,5.33,39.33
VTS,CSH,13.5,1,0.5,0,0,15
VTS,CSH,10,0.5,0.5,0,0,11
VTS,CSH,5.5,1,0.5,0,0,7
VTS,CSH,52,0,0.5,0,5.33,57.83
VTS,CSH,4.5,1,0.5,0,0,6
VTS,UNK,9,0.5,0.5,1.9,0,11.9
VTS,CRD,12.5,0.5,0.5,1.5,0,15
VTS,CRD,7,0.5,0.5,1.5,0,9.5
VTS,CRD,9.5,0,0.5,1.9,0,11.9
VTS,CRD,5.5,0,0.5,0.5,0,6.5
VTS,CRD,69,1,0,18,11,99
